article,pub_date,nltk_score,source
"La Jornada: Lanzan la iniciativa el Reto Leer Más, en la biblioteca de la Fundación Miguel Alemán",2012-02-01,"Arturo Jiménez

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 5

Como parte de los esfuerzos plurales por crear un país de lectores, y con el objetivo de sumar al menos 2 millones 12 mil horas de lectura en un año, mediante la motivación de sus más de 320 mil empleados y sus familias, más de 40 pequeñas, medianas y grandes empresas privadas asentadas en México lanzaron el martes el Reto Leer Más.

Dicha iniciativa es parte de las diversas acciones del Movimiento Social por el Fomento a la Lectura Leer para Aprender, que pugna por una cultura de la lectura y una educación de calidad y es encabezado por el Consejo de la Comunicación, organismo de la iniciativa privada que coordina la participación de los empresarios en diversos temas sociales.

Además de leer más, hay que leer mejor, lo cual quiere decir que debe encontrarse todo el significado que tiene cada libro , advirtió de entrada el escritor y promotor de la lectura Benito Taibo, uno de los participantes, durante el anuncio de este martes en la biblioteca de la Fundación Miguel Alemán, en Polanco.

Según el Consejo de la Comunicación, Leer Más busca mejorar el nivel académico de los trabajadores, apoyar en la educación de sus hijos y sumar esfuerzos para tener un mayor impacto en sus familias y en la sociedad.

Reconoció que entre los muchos beneficios de la lectura, ésta permite desarrollar capacidades y abre oportunidades que son necesarias para lograr un mayor crecimiento profesional, desarrollo humano y competencias ciudadanas .

Benito Taibo agregó que un libro cambia la vida de las personas que lo leen, y aunque reconoce que ese texto en sí no cambia el mundo, éste sí puede ser transformado por los niños y los adultos que leen libros.",Jornada
"La Jornada: Montan adaptación con teatro y danza de El Principito, de Antoine de Saint-Exupèry",2012-02-01,"Escena de la obra que dirige Harif Ovalle, con actores de la agrupación Teatro que Danza Foto Cortesía de la compañía

Escena de la obra que dirige Harif Ovalle, con actores de la agrupación Teatro que Danza Foto Cortesía de la compañía

Fabiola Palapa y Carlos Paul

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 6

La compañía Teatro que Danza, dirigida por Harif Ovalle y Gabriela Pérez, estrenará este viernes en el Centro Nacional de las Artes (CNA) Yo maté al Principito, montaje inspirado en la obra del escritor francés Antoine de Saint Exupéry.

Mediante una combinación de teatro y danza presentan a seres devastados, sin proyecto de vida porque están lejos del amor. Son personajes que están a punto de la destrucción moral y, como el Principito de Saint-Exupéry, su corazón se encuentra destrozado.

El panorama que presento en la obra sirve de punto de referencia para abordar el tema del sentido de la vida que plantea De Saint-Exupéry en su libro. Hay una búsqueda, la necesidad de comprender este arraigo en el amor, en determinado objeto, una profesión, así como el respeto y conocimiento que tenemos hacia esa persona que amamos , expresa a La Jornada Harif Ovalle, director del montaje.

La obra está inspirada en la misteriosa desaparición en la vida real, el 31 de julio de 1944, de Antoine de Saint- Exupéry, autor del célebre libro El Principito, así como en el personaje de la Rosa, que aparece en esa entrañable historia, y en los recuerdos de un piloto alemán, influido por los pasajes emblemáticos del texto.

La desaparición de Saint- Exupéry es un enigma y esta historia sobre el piloto nazi que supuestamente enganchó el avión del autor y también confesó su admiración por Antoine me fascinó, porque el nazi mata a su ídolo , señala Ovalle.

La obra narra la historia del hombre que derriba a su propia figura y de manera simultánea presenta la vida de Saint-Exupéry y la Rosa. El cruce inesperado de los tres protagonistas revelará la necesidad de amar.",Jornada
La Jornada: Choferes de Tecámac demandan más seguridad en paraderos,2012-02-01,"Javier Salinas y René Ramón

Corresponsales

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 40

Tecámac, Méx., 31 de enero. Unos cien choferes de líneas de transporte público realizaron una protesta frente al Ministerio Público (MP) de Tecámac y bloquearon la carretera federal México-Pachuca para exigir justicia por el homicidio de un compañero y en demanda de mayor vigilancia en sus derroteros, pues en promedio ocurren al mes 30 asaltos a sus unidades.

Desde las 6 de la mañana los choferes apostaron sus unidades frente al MP local para impedir que las autoridades ministeriales dejaran en libertad a uno de los presuntos delincuentes que asesinaron, durante un asalto, a su compañero Lucio Sánchez Bautista.

Explicaron que la tarde del lunes dos delincuentes asaltaron a los pasajeros de la unidad 235 de la línea Servicio Expresso que se dirigía de la central de abasto de Ecatepec al municipio de Zumpango, estado de México.

A la altura de la comunidad de Loma Bonita, en Tecámac, los delincuentes dispararon al conductor, quien murió más tarde en el hospital. Uno de los sujetos fue detenido por los vecinos y trasladado al Ministerio Público local; el otro logró darse a la fuga.",Jornada
La Jornada: Clausuraron el año pasado 19 pozos y minas de carbón por violar normas,2012-02-01,"Leopoldo Ramos

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39

Saltillo, Coah., 31 de enero. Diecinueve pozos y minas de carbón fueron clausurados en 2011 a raíz de inspecciones extraordinarias realizadas de manera conjunta por las secretarías de Trabajo y Previsión Social (STPS) y de Economía, el Instituto Mexicano del Seguro Social (IMSS) y la Procuraduría Federal de Protección al Ambiente (Profepa).

El delegado de la STPS en Coahuila, Manuel de Jesús Hernández Rocha, informó que se practicaron 176 inspecciones en 107 centros de trabajo y se detectaron 941 violaciones directas, por lo cual se restringió el acceso a 34 desarrollos mineros y en 19 casos se suspendieron obras y trabajos.

Estas acciones, señaló en su reporte, contribuyen a la seguridad laboral de 2 mil 169 mineros en las zonas Centro, Carbonífera y Norte del estado.

Las inspecciones de seguridad e higiene laboral en la región Carbonífera de Coahuila se incrementaron desde mayo del 2011, a raíz de que 14 trabajadores perecieron a causa de una explosión en el pozo 3 de la compañía minera Beneficios Internacionales del Norte Sociedad Anónima (Binsa).

El IMSS se sumó a las revisiones tras comprobarse que los 14 obreros muertos en el pozo de Binsa, localizado en Sabinas, Coahuila, no tenían seguridad social y uno de ellos era un joven de 15 años que perdió un brazo.",Jornada
La Jornada: Piden reubicar consejos distritales de Querétaro,2012-02-01,"Mariana Chávez

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39",Jornada
La Jornada: La izquierda elegirá candidato en Chiapas en una segunda encuesta,2012-02-01,"La senadora independiente María Elena Orantes López y el alcalde de Tuxtla Gutiérrez, Yassir Vázquez Hernández, disputarán el próximo fin de semana la postulación de los partidos de izquierda a la gubernatura de Chiapas Foto Facebook y portal de la alcaldía de Tuxtla Gutiérrez

Elio Henríquez

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 37

Tuxtla Gutiérrez, Chis., 31 de enero. Los dirigentes de Diálogo para la Reconstrucción de México (Dia) y de los partidos de la Revolución Democrática (PRD), del Trabajo (PT) y Movimiento Ciudadano anunciaron que el candidato de la izquierda a la gubernatura de Chiapas surgirá de una segunda encuesta abierta que se efectuará los próximos sábado y domingo. Participarán la senadora independiente María Elena Orantes López y el alcalde de Tuxtla Gutiérrez, Yassir Vázquez Hernández, quienes empataron en el anterior sondeo.

En conferencia de prensa, Manuel Camacho Solís, coordinador de Dia, dijo que los dos aspirantes se comprometieron a respetar los resultados, por cerrados que sean, y señaló que las encuestas son un método que “nos ha dado buenos resultados para mantener la unidad.

Estamos convencidos de que la izquierda en Chiapas tiene un enorme potencial, y de que si hacemos bien esta parte de la tarea la elección presidencial en Chiapas la va a ganar Andrés Manuel López Obrador , aseveró.

Acompañado de los dirigentes nacionales del PRD, Jesús Zambrano, y Movimiento Ciudadano, Luis Waltón, además de Silvano Garay, en representación del líder del PT, Alberto Anaya, manifestó que los resultados del sondeo se darán a conocer el 9 de febrero.",Jornada
"La Jornada: Ley contra adicciones de Yucatán, ilegal",2012-02-01,"Jesús Aranda

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39

Los ministros de la Suprema Corte de Justicia de la Nación (SCJN) invalidaron dos artículos de la Ley de Prevención de las Adicciones y Consumo Abusivo de Bebidas Alcohólicas y Tabaco en Yucatán, por considerar que es inconstitucional, pues una falta administrativa no puede ser sancionada únicamente con trabajo en favor de la comunidad, sino que debe existir la posibilidad de que la persona sancionada opte por otra pena, como el pago de una fianza o incluso el arresto administrativo.",Jornada
La Jornada: Juez impugnado será magistrado electoral de QR,2012-02-01,"Javier Chávez

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 37

Chetumal, QR, 31 de enero. El Congreso local designó este martes a José Carlos Cortés Mugártegui magistrado del Tribunal Electoral del Estado de Quintana Roo (Teqroo), tras haber desistido de relegirse como magistrado del Tribunal Superior de Justicia del Estado (TSJE) por los señalamientos a su cuestionada trayectoria.

Propuesto por las bancadas de los partidos Revolucionario Institucional (PRI), Nueva Alianza (Panal) y Verde Ecologista de México (PVEM), Mugártegui recibió un extrañamiento del TSJE por no denunciar un acto deshonesto de uno de sus homólogos, quien emitió una sentencia favorable en un juicio en el cual participaba uno de sus clientes.

Mugártegui también fue acusado por los magistrados Francisco Sosa Huerta y Óscar Aguilar Angulo de no excusarse de tener acceso a un expediente penal en el cual era abogado de la parte acusada.",Jornada
La Jornada: Gastará Edomex $2 mil millones en comicios,2012-02-01,"Israel Dávila

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39

Toluca, Méx. El Consejo General del Instituto Electoral del estado de México (IEEM) aprobó ayer su presupuesto para este año, que incluye casi 2 mil millones de pesos para la organización, desarrollo y vigilancia de los comicios para renovar los 125 ayuntamientos y el Congreso local, en julio. De esa cantidad, los partidos políticos obtendrán poco más de 750 millones de pesos por prerrogativas para actividades ordinarias y para campaña. Los consejeros del IEEM también aprobaron, entre críticas de la oposición, la integración de los consejos municipales y distritales que auxiliarán en la organización del proceso electoral.",Jornada
La Jornada: Se reúne el gobernador Juan Sabines con alumnos de derecho de la Unach,2012-02-01,"Jóvenes chiapanecos expresaron sus inquietudes al gobernador de Chiapas, Juan Sabines, sobre temas como desarrollo social y generación de empleos

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 40

Tuxtla Gutiérrez, Chiapas, 31 de enero. Por primera vez, alumnos de la Facultad de Derecho de la Universidad Autónoma de Chiapas (Unach) sostuvieron un diálogo abierto con el gobernador Juan Sabines Guerrero en el que demostraron sus inquietudes sobre temas como desarrollo social, generación de empleos, programa UNE vinculación Universidad-Empleo, Banjoven.

Durante esta reunión el mandatario estatal reiteró el compromiso de su administración con los jóvenes chiapanecos por brindarles mayores espacios educativos, especialmente universitarios.",Jornada
La Jornada: Maestra de Monterrey deja encerrado en salón a un niño por no hacer tarea,2012-02-01,"David Carrizales

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 38

Monterrey, NL, 31 de enero. La profesora Zulema Magaly Garza Oyervides encerró en un salón de clases durante al menos siete horas a un niño de siete años de edad por no llevar la tarea. El menor fue rescatado a las 23:40 horas de lunes por agentes ministeriales que debieron forzar las puertas de la escuela.

El incidente ocurrió en la escuela primaria 5 de Octubre, en la colonia Valle del Mirador, en el sur de esta capital. La profesora será denunciada ante el Ministerio Público por maltrato infantil y privación ilegal de la libertad, dijo Brenda Judith Saldaña Miranda, madre del alumno de primer grado.

La subsecretaria de Educación Primaria estatal, Irma Adriana Garza, indicó que la maestra fue separada de su grupo mientras se realiza una investigación para determinar, mediante exámenes sicológicos y terapia, si es apta para volver a dar clases, independientemente de las sanciones a que pueda hacerse acreedora.

Agentes ministeriales llevaron al menor al Hospital Universitario para que los especialistas analizaran si sufrió algún daño sicológico por este castigo, que al parecer no fue el primero, pues, de acuerdo con Brenda Judith Saldaña, su hijo le aseguró que en otra ocasión fue atado con cinta adhesiva a su mesabanco para que no se pusiera de pie durante la clase.",Jornada
La Jornada: Denuncian corruptelas en la selección de consejeros y capacitadores del IFE,2012-02-01,"Luz María Rivera

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 37

Veracruz, Ver., 31 de enero. El dirigente estatal del Partido de la Revolución Democrática (PRD), Juan Vergel Pacheco, denunció que en el distrito 11 del Instituto Federal Electoral (IFE), con sede en el puerto de Coatzacoalcos, 90 exámenes para designar supervisores y capacitadores fueron alterados para que aspirantes que no alcanzaban el puntaje necesario fueran aceptados para integrarse al organismo con miras a los comicios federales del primero de julio.

Este martes la representación del sol azteca ante el consejo local del IFE en Veracruz solicitó al consejero presidente Antonio Manjarrez Valle que informe qué modificaciones hicieron los consejeros de la junta distrital de Coatzacoalcos a 90 pruebas de aspirantes que no habían aprobado y que se aclare la presunta filtración de respuestas a aspirantes relacionados con el Partido Revolucionario Institucional (PRI).

Vergel Pacheco recordó que el 21 de enero se aplicaron 14 mil 150 exámenes en los 21 distritos electorales del estado para seleccionar 380 supervisores electorales y 2 mil 210 capacitadores que, a su vez, tendrán la responsabilidad de integrar la estructura electoral (seleccionar funcionarios de casilla del IFE) para las elecciones federales.",Jornada
"La Jornada: Los hoteleros de Coahuila, obligados a dar información de huéspedes a autoridades",2012-02-01,"Leopoldo Ramos

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39

Saltillo, Coah., 31 de enero. El Congreso local aprobó por unanimidad modificaciones propuestas por el gobernador Rubén Moreira Valdez a la Ley Estatal de Turismo, las cuales permitirán que, a solicitud de la Procuraduría General de Justicia o de la Secretaría de Seguridad Pública, los propietarios y encargados de hoteles, moteles y otros centros de hospedaje faciliten las bases de datos de sus huéspedes.

Los hoteleros de Coahuila que no aporten al gobierno estatal datos sobre sus huéspedes serán acusados de obstrucción de la justicia, delito que se castiga con multa y con pena de tres días a tres años de cárcel.

La información deberá incluir nombre del huésped, número de identificación oficial, fecha de ingreso y salida, así como matrícula y características del vehículo en que llegó al establecimiento. Los hoteleros sólo deberán entregar estos datos cuando lo requiera la autoridad.

El propósito de esta medida es identificar huéspedes sospechosos de haber cometido delitos, señala la exposición de motivos de la iniciativa, que fue aprobada con los votos de los partidos Revolucionario Institucional (PRI), Acción Nacional (PAN), Verde Ecologista de México (PVEM), Nueva Alianza (Panal) y de los institutos de registro estatal Primero Coahuila y Social Demócrata.",Jornada
La Jornada: Piden labriegos de Zacatecas y Edomex apoyos ante la sequía,2012-02-01,"De los corresponsales

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 40

Campesinos del estado de México y Zacatecas se manifestaron en sus respectivas entidades para exigir a las autoridades estatales y federales recursos para enfrentar la crisis por la pérdida de sus cosechas a causa de la sequía.

En el municipio mexiquense de Axapusco unos 300 productores de cebada iniciaron una caravana con sus tractores rumbo al Distrito Federal para exigir ayuda al gobierno de la entidad y a la Secretaría de Agricultura federal para sembrar en el ciclo agrícola 2012.

El dirigente Ernesto Borja explicó que por la falta de lluvias en los meses recientes resultaron afectadas 20 mil hectáreas en la zona cebadera limítrofe con Hidalgo, donde se dejaron de producir 30 mil toneladas del grano, con pérdidas por 100 mil millones de pesos. Comentó que el gobierno mexiquense sólo otorga seguro por catástrofe natural a 3 mil hectáreas, lo que pone en riesgo a 2 mil 400 familias.

Productores de cebada de los municipios de Axapusco, Nopaltepec, Temascalapa, Otumba, Tecámac, Hueypoxtla, Tequixquiac y Apaxco se congregaron en la carretera federal México-Tulancingo, a la altura del kilómetro 36.4. De ahí partieron hasta llegar a Venta de Carpio, en Ecatepec, donde pernoctaron el martes y se prevé que este miércoles se dirijan a la capital del país.

En Zacatecas, casi un centenar de labriegos de las organizaciones El Agrobarzón y Central Cardenista Independiente protestaron ayer en la plaza de armas del centro histórico de la capital y en el Congreso local para exigir recursos para enfrentar la sequía, a unos días de que arranque el ciclo agrícola de temporal.",Jornada
La Jornada: Decomisan soldados avioneta y 540 mil dólares en Morelos; tres detenidos,2012-02-01,"Jesús Aranda, reportero, y Rubicela Morelos, corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 38

La Secretaría de la Defensa Nacional (Sedena) informó que el 30 de enero soldados de la 24 Zona Militar detuvieron a tres personas, a quienes les decomisaron 540 mil dólares y una avioneta en el poblado de Huitzililla, municipio de Ciudad Ayala, Morelos.

La dependencia indicó que al hacer la revisión de la aeronave en el aeródromo de esa localidad se descubrió el efectivo en billetes de diferentes denominaciones.

En un comunicado, la Sedena señaló que el efectivo y los detenidos fueron puestos a disposición de las autoridades.

Previamente, el encargado de despacho de la Secretaría Seguridad Pública de Morelos, Rafael García Aguilar, y el secretario de Gobierno, Óscar Sergio Hernández Benítez, ofrecieron en Cuernavaca, Morelos, versiones distintas sobre el decomiso y la detención.",Jornada
La Jornada: Vigilarán ONG elección de ombudsman,2012-02-01,"Mariana Chávez

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 39",Jornada
"La Jornada: Lo levantan, escapa, denuncia... y el MP lo entrega a criminales",2012-02-01,"Credencial de elector de Alan Israel Cerón Moreno, levantado el 24 de diciembre pasado y visto por última vez el día 26. Los padres del joven acusaron a autoridades de Guerrero de entregar al joven a criminales y negaron que su hijo tuviera relación con la delincuencia organizada Foto Rubicela Morelos

Rubicela Morelos Cruz

Correspnsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 38

Cuernavaca, Mor., 31 de enero. El gobernador Marco Antonio Adame Castillo demandó al titular de la Secretaría de Gobernación (SG), Alejandro Poiré Romero, que intervenga para dar con el paradero de Alan Cerón Moreno, quien fue privado de su libertad el pasado 24 de diciembre, escapó de sus captores el 26 de diciembre y fue visto la última vez en una agencia del Ministerio Público de Chilpancingo, Guerrero.

El gobernador y el funcionario federal se reunieron el lunes pasado en las oficinas de la SG en la ciudad de México y ahí abordaron el tema, informó el secretario de Gobierno de Morelos, Óscar Sergio Hernández Benítez, quien estuvo presente.

Acusaron a Juan Falcón Bautista, agente del Ministerio Público del fuero común del distrito judicial de Los Bravo, con sede en Chilpancingo, de entregar a Alan a sus captores, luego que el joven huyó de ellos y acudió a denunciarlos.

Rosa María Moreno recordó que Alan fue levantado el 24 de diciembre en un campo de futbol de la colonia Plan de Ayala, en Cuernavaca, junto con otros tres jóvenes, presuntamente por una pugna entre los grupos delictivos Guerreros Unidos y Los Rojos.

De acuerdo con la Procuraduría general de Justicia del Estado de Morelos, el levantón provocó un enfrentamiento a balazos entre supuestos delincuentes y policías municipales y estatales, que dejó un saldo de cuatro personas muertas (tres presuntos criminales y una policía municipal), 21 heridos (en su mayoría civiles) y cuatro detenidos.

El 26 de diciembre, alrededor de las 18 horas, la madre de Alan recibió una llamada telefónica por cobrar. Era su hijo, quien le dijo que estaba en una agencia del Ministerio Público en Chilpancingo para levantar una denuncia por privación ilegal de su libertad, y pidió que le mandaran dinero para regresar a Cuernavaca.",Jornada
"La Jornada: Viva España, viva América Latina, dice Ajmadineyad al inaugurar tv en español",2012-02-01,"El presidente iraní, ayer poco antes de una reunión en Teherán del gobierno de la república islámica Foto Reuters

Afp y Reuters

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 29

Teherán, 31 de enero. Viva España, viva América Latina , exclamó hoy el presidente iraní Mahmud Ajmadineyad al inaugurar la cadena internacional en español HispanTV que emitirá durante las 24 horas del día, desde esta capital.

En el acto inaugural estuvieron presentes el canciller iraní, Alí Akbar Salehi, y los embajadores de Cuba, Nicaragua, Venezuela y Bolivia, entre otros representantes de América Latina. El presidente venezolano, Hugo Chávez, envió un mensaje de felicitación.

HispanTV empleará periodistas iraníes, españoles y latinoamericanos y estará financiada por el gobierno de Irán. Emitirá en español desde Teherán y su objetivo es llegar a millones de personas en América Latina, Estados Unidos y Europa , con noticias, documentales y contenidos de ficción durante las 24 horas del día.

Por otro lado, al menos 24 buques de carga con 480 mil toneladas de cereales se encuentran bloqueados frente a puertos iraníes debido a que el gobierno del presidente de Irán no ha pagado la compra porque se lo impiden las sanciones occidentales, declaró este martes una fuente industrial.",Jornada
La Jornada: Rechazan Rusia y China un borrador de resolución contra Siria en la ONU,2012-02-01,"Aspecto de la reunión del Consejo de Seguridad donde se discutió la situación que prevalece en Siria por la crisis política entre gobierno y oposición Foto Ap

Reuters, Dpa, Afp y The Independent

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 28

Nueva York, 31 de enero. Rusia y China, que tienen poder de veto en el Consejo de Seguridad de la Organización de Naciones Unidas (ONU), rechazaron hoy por separado un borrador de resolución sobre Siria, en particular las medidas punitivas como sanciones económicas o una intervención militar; en cambio hicieron un llamado al diálogo entre Damasco y la oposición.

Rusia advirtió que la ONU no debe intervenir en la situación interna siria, en un debate en el Consejo de Seguridad en que Estados Unidos respaldó la propuesta de la Liga Árabe y se pronunció por una resolución que acabe con la violencia en ese país, mientras China previno que cualquier conflicto en Siria podría tener efecto en la región de Medio Oriente.

Al abrir el debate, el primer ministro de Qatar, Hamad Jassim Thani, pidió al Consejo de Seguridad apoyo al plan de transición de Siria presentado por la Liga Árabe, que prevé la salida del poder del presidente Bashar Assad y la adopción de medidas para detener la escalada de violencia, al tiempo que la oposición siria exhortó a la comunidad internacional a actuar contra las masacres y convocó a una jornada de duelo y cólera.

La realidad sobre el terreno demuestra que el baño de sangre no se ha detenido, que la máquina de matar (en Siria) está aún en marcha y que la violencia se extiende , dijo Thani al Consejo de Seguridad, que negocia una resolución que pide la renuncia de Assad.

Thani apostó por la adopción del proyecto presentado la semana pasada por países árabes junto a europeos y Estados Unidos, al afirmar que, de no ser así, se estaría animando a Siria a seguir adelante con la represión contra su pueblo.",Jornada
La Jornada: Rousseff fija su postura en Cuba: respaldo económico a la isla y rechazo al bloqueo,2012-02-01,"El presidente de Cuba Raúl Castro recibió a su par de Brasil Dilma Rousseff ayer en La Habana Foto Reuters

Gerardo Arreola

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 31

La Habana, 31 de enero. La presidenta de Brasil, Dilma Rousseff, inició hoy una visita oficial a Cuba, en la que de inmediato fijó su posición: respaldo económico a la isla, rechazo al bloqueo de Estados Unidos y discusión multilateral, no caso a caso, en materia de derechos humanos.

Ex guerrillera, igual que su anfitrión, Raúl Castro, Rousseff llegó el lunes, en su primer viaje a Cuba como presidenta. En esa forma prolongó la política de su antecesor, Luiz Inacio Lula, de animar el diálogo con La Habana y robustecer la presencia económica brasileña en la isla. Sobre derechos humanos expresó: quien tira la primera piedra, tiene tejado de vidrio .

Rousseff agregó el hecho simbólico de que vino a este país antes de ir a Estados Unidos. Castro presidió el martes la bienvenida oficial.

Además del ya conocido rechazo brasileño a la coerción económica estadunidense, Rousseff declaró hoy su interés en vigorizar el comercio.

Citó un inminente crédito de 350 millones de dólares para que la isla compre alimentos, otros 200 millones de dólares para la venta de maquinaria agrícola brasileña y la inversión en curso para la ampliación del estratégico puerto de Mariel (50 kilómetros al oeste de La Habana).

La mayor contribución que podemos hacer aquí es ayudar a desarrollar todo el proceso económico , señaló Dilma. “Brasil participa hoy de varias iniciativas (…) la primera de ellas una política alimentaria”.

En declaraciones a la prensa brasileña que la acompaña, Rousseff evitó polemizar sobre derechos humanos. Dijo que las violaciones ocurren en todas partes, incluso en Brasil, y recordó el caso de la base estadunidense de Guantánamo en Cuba.

El mundo necesita convencerse de que es algo en el que todos los países tienen responsabilidad, inclusive nosotros , agregó la mandataria. Aceptó una discusión multilateral, sin usarla como una piedra que usted echa de un lado a otro .

El punto es de alta sensibilidad para Brasil, desde que la propia presidenta, ex prisionera torturada por la dictadura militar de su país, anunció al tomar posesión que sería siempre intransigente en la defensa de los derechos humanos .

Días antes de su viaje tomó estado público el caso de la opositora cubana Yoani Sánchez, invitada a Brasil para la presentación de un documental. Recibió la visa brasileña pero aún no tiene el permiso de viaje, un requisito indispensable, que otorga o niega el gobierno de La Habana.

En discusiones populares y en declaraciones de numerosos artistas e intelectuales cubanos se ha fortalecido la demanda de que se elimine ese requisito. Castro confirmó en diciembre que haría cambios a las regulaciones migratorias, pero pidió tiempo para adoptarlos.",Jornada
La Jornada: Rechaza la ONU decisión de Haití de juzgar a Baby Doc sólo por delitos menores,2012-02-01,"Pl, Dpa, Afp y Notimex

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 30

Nueva York, 31 de enero. La Organización de Naciones Unidas rechazó hoy la impunidad para los crímenes cometidos por el ex dictador haitiano Jean Claude Duvalier y advirtió que no puede haber verdadera reconciliación sin justicia, al expresar su consternación por la decisión adoptada en Puerto Príncipe de juzgarlo sólo delitos menores de corrupción y desvío de fondos.

El organismo exhortó a las autoridades de Haití a asegurar que la justicia, aunque de manera tardía, beneficie a las numerosas víctimas de los abusos de los derechos humanos cometidos durante el régimen de Baby Doc Duvalier (1971-1986), quien regresó al país caribeño en enero de 2011 después de 25 años de exilio en Francia.

En términos similares se pronunció la organización estadunidense Human Rights Watch (HRW), señalando que la decisión del juez haitiano de juzgar sólo por corrupción a Duvalier, de 60 años, es totalmente equivocada . Añadió que si esa medida prevalece en la apelación, reafirmará la cultura de la impunidad en Haití .",Jornada
"La Jornada: Un juez está obligado a investigar delitos de lesa humanidad, sostiene Garzón",2012-02-01,"Armando G. Tejeda

Corresponsal

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 30

Madrid, 31 de enero. Baltasar Garzón, el juez español procesado por prevaricación debido a su indagatoria de los delitos de la dictadura de Francisco Franco (1939-1976), aseguró hoy ante el Tribunal Supremo que un juez está obligado a investigar delitos de lesa humanidad , y que el régimen fascista que gobernó España durante aquella época creó un plan sistemático de eliminación y desaparición de personas. La sala del tribunal rechazó todas las alegaciones de la defensa de Garzón y admitió, en cambio, la denuncia presentada por el sindicato ultraderechista Manos Limpias, que en su día contó con el apoyo de Falange Española.

Garzón será juzgado por la sala del Tribunal Supremo, órgano integrado por siete magistrados que deberán decidir sobre uno de los casos más polémicos de las últimas décadas. El aún juez de la Audiencia Nacional podría enfrentar una sentencia condenatoria por haber investigado las denuncias presentadas por víctimas y familiares de éstas durante la represión franquista. Garzón se basó en la jurisdicción universal de los delitos de lesa humanidad para fundamentar su investigación, con un alegato similar al que utilizó para indagar asesinatos, torturas y desapariciones perpetradas por las dictaduras de Augusto Pinochet (Chile, 1973-1990) y de las juntas militares (Argentina 1976-1983).

Después de una semana de comparecencias, finalmente Garzón tomó la palabra como testigo, en la que se acogió al derecho de no responder a las preguntas de la parte acusadora –el abogado de Manos Limpias– al considerar que no estaba legitimado en la causa , pero sí respondió tanto al fiscal del Estado –que expresó su perplejidad por la instrucción del caso y la naturaleza del juicio– como a su propio abogado.",Jornada
La Jornada: Mitt Romney gana la elección primaria del Partido Republicano en Florida,2012-02-01,"Reuters, Afp y Dpa

Periódico La Jornada

Miércoles 1º de febrero de 2012, p. 31

Tampa, 31 de enero. Mitt Romney venció este martes a Newt Gingrich, su más cercano rival en la carrera por conseguir la nominación presidencial del Partido Republicano, por un cómodo margen en las elecciones primarias celebradas en Florida, proyectaron cadenas de televisión en Estados Unidos.

Al cierre de esta edición, y con 59 por ciento de votos contados, el multimillonario Romney obtuvo 47.7 por ciento de los votos. Gingrich se encuentra en segundo lugar con 31.5 por ciento. Dado el porcentaje escrutado, analistas consideraron irreversible la tendencia hacia la victoria de Romney.

El ex senador Rick Santorum quedó en tercer lugar con 13 por ciento y el representante Ron Paul ocupó el cuarto lugar con 7 por ciento, informaron las cadenas televisivas.

CNN, NBC y Fox dieron a Romney como vencedor en Florida con entre 47 y 48 por ciento de los votos.

A esta proyección también se unieron influyentes diarios como el New York Times y el Miami Herald.",Jornada
